"code","iso","country","TCL.raw.2005","TCL.raw.2006","TCL.raw.2007","TCL.raw.2008","TCL.raw.2009","TCL.raw.2010","TCL.raw.2011","TCL.raw.2012","TCL.raw.2013","TCL.raw.2014","TCL.raw.2015","TCL.raw.2016","TCL.raw.2017","TCL.raw.2018"
204,"BEN","Benin",0.0153849796662543,0.0130680573725367,0.0144721809496185,0.0109228028011437,0.0159615464301993,0.0147042283535882,0.0133545648815197,0.0112247012093695,0.012212086591567,0.0079736697231414,0.00805062421935583,0.00966311689387975,0.00891606632293658,0.0095281505466729
60,"BMU","Bermuda",0,0,0,0,0,0.000328407224958949,0.000328407224958949,0.000328407224958949,0.000656814449917898,0.000985221674876847,0.000656814449917898,0.000656814449917898,0.000656814449917898,0.000328407224958949
64,"BTN","Bhutan",0.000220243827595324,0.00024571892857901,0.000267102573950165,0.000285398328292995,0.000297981484233421,0.000575968874058435,0.000612328790916969,0.000632940463531042,0.000609626886267184,0.000612637580019801,0.000332411469199252,0.000400808255476664,0.000494294156359222,0.000553813255930198
68,"BOL","Bolivia",0.00290504415739538,0.00314066136145938,0.00317533117485119,0.00381388700258184,0.00388205579138975,0.00450462565406053,0.00485758374445724,0.00511658363603083,0.00452763974442961,0.0046260737656731,0.00374154903939481,0.00417642861863157,0.00476414591806776,0.00514224295293763
70,"BIH","Bosnia and Herzegovina",0.000541802060845881,0.000469241296839626,0.00061894481926661,0.000712763032769523,0.000499963193815359,0.000524675917788504,0.000557651254640208,0.000539022818332184,0.000616090462090381,0.0006530468760563,0.000628634610733284,0.000729288258526641,0.000647338161703841,0.000654624283969479
72,"BWA","Botswana",0.00253351008985123,0.00163990769381843,0.00174792556586635,0.00191486227721314,0.00182648401826484,0.00165954730691805,0.00148279078902146,0.00130603427112486,0.00118819659252713,0.000942701428781853,0.000638287425737713,0.000432071488191683,0.00030441400304414,0.00020621593754603
76,"BRA","Brazil",0.00648298089221718,0.00653321944661186,0.00619265220215163,0.00588345699076701,0.00510196268390518,0.00479516174406015,0.00442808369147325,0.00454253494726002,0.00435055674831375,0.00468797021492363,0.00450850060421515,0.0058393240979904,0.00645651738498985,0.0068430680257038
92,"VGB","British Virgin Islands",0.000428552296772466,0.000401767778224186,0.000482121333869024,0.000616043926610419,0.000669612963706977,0.000669612963706977,0.000991027186286326,0.000857104593544931,0.000723182000803536,0.00058925940806214,0.000482121333869024,0.000160707111289675,0.00626757734029731,0.00637471541449042
96,"BRN","Brunei Darussalam",0.0021202011183685,0.00203148348291904,0.0022107983647385,0.00239988722334477,0.00276941873032282,0.00265175508669705,0.00326450824679291,0.00337051830271134,0.00321526244067478,0.00323293078332785,0.00353629998590292,0.00351600018796109,0.00317729430007988,0.00314609275879893
100,"BGR","Bulgaria",0.00158382273276084,0.00143730974429296,0.00167435851834168,0.00173486010392122,0.00163445731353226,0.00148938827698752,0.00140020017986828,0.00142142627313843,0.00128843830101729,0.00131722107601853,0.00149728188083402,0.00169332242026558,0.00158233064910693,0.00187521223085037
854,"BFA","Burkina Faso",0.133333333333333,0.0484848484848485,0.0454545454545455,0.0484848484848485,0.0439393939393939,0.0287878787878788,0.0484848484848485,0.0454545454545455,0.0393939393939394,0.0333333333333333,0.0227272727272727,0,0,0
108,"BDI","Burundi",0.00197750121794588,0.00157668630143053,0.00190442446521104,0.00215281160960775,0.00225172357795592,0.00259311749856061,0.00282452721555428,0.00245323825973988,0.00223363892702659,0.00266656332580421,0.00250158702038768,0.00273188951385506,0.00306885454035461,0.00361582296233964
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",0.00644631827746675,0.00762736758520521,0.00814599469890116,0.00875079920757564,0.00969945265463746,0.0136297986710336,0.0161624401995692,0.0188375179007775,0.0212567812323979,0.0221814952559401,0.0197950042477189,0.019574521477649,0.0178220514930885,0.0160763307499743
120,"CMR","Cameroon",0.000899538788847159,0.000879157660476378,0.000988144934656064,0.00105042519168439,0.00113351846138676,0.00134233452202078,0.00128927626511536,0.00132324904655983,0.00163762906314609,0.00256460520773079,0.00269786056901075,0.00326333049803405,0.00412795652195314,0.00435813815311982
124,"CAN","Canada",0.00521877243491479,0.005720069284411,0.00562490105970649,0.00578829600502718,0.0052352393706659,0.00484493784541113,0.00472754368082452,0.00493200578190051,0.00534260560893624,0.00586545843528312,0.00616603034365383,0.00612954485513917,0.00613639607594667,0.00581860501780026
136,"CYM","Cayman Islands",0.00135014836795252,0.00129080118694362,0.0014540059347181,0.00185459940652819,0.00160237388724036,0.00206231454005935,0.00238872403560831,0.00225519287833828,0.00204747774480712,0.00170623145400593,0.00111275964391691,0.00155786350148368,0.00252225519287834,0.00286350148367953
140,"CAF","Central African Republic",0.000524014234226428,0.000637029836870498,0.000649298452738628,0.000726331775763918,0.000869326951162567,0.000951025744374389,0.000913871790714224,0.000998856365476887,0.00105121236530445,0.00109203841333345,0.00100181951214677,0.00101037782688384,0.00103844706152747,0.00102456527125453
148,"TCD","Chad",0.00193067134708205,0.00295646238603676,0.00248939593388913,0.00405440982887231,0.00435229876651553,0.00424601433377212,0.00323923748232656,0.00396567695382965,0.00371995514601921,0.00466530154551216,0.00580566525279119,0.00690117497927941,0.00898834771585978,0.010958022524499
152,"CHL","Chile",0.00442127334918899,0.00462056217623855,0.00507231667536541,0.0054893487256053,0.00551841362239073,0.00535828210191945,0.00543541546793396,0.00598728584326073,0.00577164606892867,0.00609092473725282,0.00624232124596291,0.00639354160378339,0.0068089882960168,0.0065460157414652
156,"CHN","China",0.00199840163278693,0.00242239381921296,0.00291871972508816,0.00350417053667024,0.00362476848043871,0.00392498030464204,0.00395367240991087,0.00389478170730402,0.00353020817099075,0.00344673844252158,0.00327790574127136,0.00342558493652318,0.00347370673779437,0.00363113577291696
170,"COL","Colombia",0.00239011591983149,0.00229200365787656,0.00250415522766848,0.00277175497634473,0.00273288049067795,0.00275322914022759,0.00275287531432703,0.00265205445409892,0.00242461272504593,0.00233663452491851,0.00219911093799942,0.00244622538712305,0.00292827291367686,0.00345024176252736
174,"COM","Comoros",0.00034567937866728,0.000310072919062067,0.000363482608469887,0.000373867825854741,0.000480687204670381,0.000489588819571684,0.000651301490278695,0.000725481614456223,0.00324167142655797,0.00526085440667028,0.00576082844362681,0.00576379564859392,0.00603084409563302,0.00378912074298812
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.0032371481092089,0.00296113434725242,0.0028662418759151,0.00356162736001704,0.00421033104833757,0.00403583490340792,0.00405825847343393,0.00400316783889276,0.00328352412903541,0.0026943448266021,0.00219113953015486,0.00235860282812181,0.00295741407313447,0.00319026246279089
384,"CIV","Cote d'Ivoire",0.00627877825986579,0.00594317729251928,0.00522108642366395,0.00577612240965014,0.0065938919979099,0.00695912891793911,0.0073206579853208,0.00739108031712619,0.00803870514531054,0.0112376818854538,0.0120435621635938,0.0133405582722965,0.0168521499802214,0.0188555457552711
191,"HRV","Croatia",0.0013905992970597,0.00129286428152914,0.00136665585261952,0.0015442295890308,0.00122928749049004,0.00129049445255725,0.00134892299445051,0.00149405458941896,0.00142091676425187,0.00155681419805396,0.00148759884842656,0.00169091383056703,0.00176070120787731,0.00219511537389772
192,"CUB","Cuba",0.00375264437380359,0.00342097188734067,0.00306435564234526,0.00358862177038575,0.00330365672021873,0.00309377138945927,0.0032941661666735,0.00341709616390335,0.00286883036380869,0.00235137159616452,0.00225711201461843,0.00513225285120328,0.00844351195201059,0.00888579162272317
531,"CUW","Curacao",0.000190041809198024,0.000266058532877233,0.000380083618396047,0.000532117065754466,0.000684150513112885,0.00072215887495249,0.000684150513112885,0.000798175598631699,0.000836183960471304,0.00072215887495249,0.000684150513112885,0.000684150513112885,0.000456100342075257,0.000266058532877233
196,"CYP","Cyprus",0.000569433013768712,0.000524946059568032,0.00218653379896345,0.0023400137909558,0.00227328335965478,0.00233556509553573,0.00247125030584781,0.000860822563783171,0.000682874746980448,0.000627266054229597,0.000531619102698134,0.00153479991992348,0.00238672509286652,0.00242676335164713
203,"CZE","Czech Republic",0.00345284286350208,0.00378720407915503,0.00473246732224515,0.00557309700133544,0.00557652867144187,0.00491920197482902,0.00577919145319898,0.00530354902674922,0.00470540245234916,0.00473272631621545,0.00425248674679293,0.00431445105418639,0.00512581441463316,0.0071724495164097
180,"COD","Dem. Rep. Congo",0.00213762241389192,0.00213526899599186,0.00208347575296951,0.00221402075637377,0.00245008250975865,0.00277665709661862,0.00275292838712274,0.00292168058364403,0.00343926506499181,0.00414445214895507,0.00426222231467434,0.00521732192383901,0.0060572634906886,0.00651207779430936
208,"DNK","Denmark",0.00559311828731961,0.00585798434527483,0.00681504571341913,0.00816520194535411,0.00944178427230153,0.00804868490398605,0.00742315656076529,0.00744297646986398,0.00622375175864156,0.0058225487502196,0.00526819189876231,0.00572765342786829,0.00570272839066843,0.00604807529163044
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",0.000535448964144543,0.000543859157298646,0.000627961088839674,0.000815788735947969,0.000804575145075832,0.000913907656079168,0.000969975610439853,0.00126152897311542,0.00105968433741695,0.000885873678898825,0.000633567884275742,0.00052703877099044,0.0657172493061591,0.0678590451627372
214,"DOM","Dominican Republic",0.00596732806742262,0.00613470999689733,0.00657186584871564,0.00741897605688822,0.00699727560021993,0.00614475600374484,0.00610959497977855,0.00625201644608598,0.00555891925058334,0.00553782263620357,0.00561463595009917,0.0065412641663186,0.00725198051229226,0.00735104959520388
218,"ECU","Ecuador",0.00174666259033443,0.00164798991238803,0.00197081194468774,0.00237036658110597,0.0025848929121559,0.00251525702565872,0.00259940082528432,0.00274288660194747,0.00270578869402733,0.00242453015562515,0.00238569213673729,0.00238981179704038,0.00235677065384617,0.00225520477935105
818,"EGY","Egypt",0.000503752375430798,0.000367185235288434,0.000405836312687216,0.000432892066866364,0.000380068927754694,0.00043418043611299,0.000512770960157181,0.000985602473668954,0.00100879312010822,0.00107707669017941,0.000995909427641962,0.000916030534351145,0.000423873482139981,0.000382645666247947
222,"SLV","El Salvador",0.00617388711326898,0.00518723394887415,0.00484600805733396,0.00430885246032874,0.00425561721859871,0.00364941591333463,0.00337363334527457,0.00328257306336795,0.0030244021542261,0.00262833996105422,0.00252807358471308,0.00303200718875896,0.00348050409371004,0.00361219127062115
226,"GNQ","Equatorial Guinea",0.000796042561331393,0.000620313403707675,0.000632038702505493,0.000846927351627054,0.00124325748342768,0.00161794090975541,0.00210393951249064,0.00224013336775761,0.00242623490508709,0.00344701236004334,0.00351330539555408,0.00365228025117695,0.00417894158884563,0.00421937883726375
232,"ERI","Eritrea",0.12,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",0.0058483259536631,0.00621675762072609,0.00578466312883971,0.00674261556382988,0.00679807596796089,0.00730346548511675,0.00771509155105518,0.00782706588124099,0.00773503321604123,0.00809202664507448,0.00838701278373603,0.00907842417200702,0.0106827123072431,0.0124203462174048
748,"SWZ","Eswatini",0.0111536878376257,0.0122973185149351,0.0134324621371254,0.0129329989433616,0.0151769763168727,0.0160812720398213,0.0131897323607168,0.0119421352581974,0.0113204584707175,0.00891098352238249,0.00744696651432403,0.00837629904987418,0.00958909922640493,0.00907563239169457
231,"ETH","Ethiopia",0.00113296916882072,0.0011350435656525,0.00134319684134084,0.00151060896325297,0.00177452202577961,0.00184604722853945,0.00190248741753858,0.00216923825493109,0.00228288201096344,0.00234013536352062,0.00217567718269694,0.00224399951674851,0.0021402464848101,0.001941585649024
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",0.000914093762831423,0.00101363838143269,0.00119889130099179,0.0013030480254742,0.00126487003790254,0.00135198759343518,0.00118274893040781,0.00106385908991621,0.00110408690232392,0.0013477598297108,0.00128306223332259,0.00228645149057497,0.00252615288234198,0.00235512062258305
246,"FIN","Finland",0.00702760066975729,0.00731684386554534,0.00740448351900974,0.00842615767847409,0.00870090360317245,0.00812019965578914,0.00790817360117157,0.00798593589147799,0.00750940162813871,0.00760473804821733,0.00765230462028214,0.00840187544238506,0.0100280645547127,0.0111496765625557
250,"FRA","France",0.00258767380494791,0.00283341684027006,0.00301656685996128,0.00373824291052287,0.00362994271370591,0.00478339157399241,0.0048906445872779,0.00510567420561461,0.00443134751041338,0.00416110276041744,0.00289935370331398,0.00286025091826393,0.00288345555333624,0.0033464177725609
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.000595004170871694,0.000629120473070759,0.000650572635577809,0.000654804804944533,0.000721799317730601,0.000664944208800185,0.000655694936168892,0.000663495722535092,0.000882807872013048,0.00112977882626245,0.00124963904167339,0.00136318741749343,0.0015347157044274,0.00139169589297904
270,"GMB","Gambia",0.00510359869138495,0.00519083969465649,0.00567066521264995,0.0183206106870229,0.0159651035986914,0.016793893129771,0.0178844056706652,0.0174918211559433,0.00497273718647764,0.00536532170119956,0.0047546346782988,0.00362050163576881,0.00218102508178844,0.00191930207197383
268,"GEO","Georgia",0.00025517885842206,0.000246865396483913,0.000275423090164572,0.000304488476177331,0.000207963471536705,0.000225161549286613,0.000225478856994176,0.000192415393866125,0.000160621161568325,0.000138980775912537,8.94807735327295e-05,8.87192350345786e-05,7.19019265337465e-05,7.50115420678626e-05
276,"DEU","Germany",0.00194297214676018,0.00238023621698175,0.00362390999786921,0.00450601744575432,0.00424763774279008,0.00482097977723192,0.00468693567328958,0.00361405848714799,0.00287627567132881,0.00275464129298854,0.00175301277470818,0.00163482642512034,0.00174638683927149,0.00233253583765092
288,"GHA","Ghana",0.00592205437719807,0.00544770253756433,0.00434871285879025,0.00471904923092811,0.0053123619485832,0.00468428178840053,0.00494609898967877,0.00484406285678223,0.00609141657248094,0.00845046786880167,0.00954001985071801,0.0119267244594122,0.0141891899644867,0.0162072506755555
300,"GRC","Greece",0.00170456044872376,0.00141732022116246,0.00364548603261066,0.00465994081621604,0.0046461746147436,0.00484287350139526,0.00478024544647519,0.00299401279059676,0.00216162010235416,0.00201160659460904,0.00179624443876747,0.00178726648128545,0.00155101016984935,0.00161750146707987
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0.00597305858192071,0.00597305858192071,0.00598002018865954,0.00592432733474886,0.00213721326882244,0.002916913223572,0.00297260607748268,0.00277768108879529,0.00250617842598072,0.00243656235859236,0.00137143652755056,0.00149674544884959,0.00140624456124474,0.00199798113404574
320,"GTM","Guatemala",0.00945679401143264,0.00943718882924171,0.0112777968851328,0.0107344976618813,0.011525593956735,0.0104589891702735,0.0101479479046023,0.00904612112635786,0.00847438532444634,0.00782290796907924,0.0076800258156481,0.0112582176014652,0.011146076995274,0.0115624216569668
831,"GGY","Guernsey",0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"GIN","Guinea",0.00216821913703116,0.00208820852117955,0.00220827341106213,0.0025085580510315,0.00266155264664247,0.00269742031868121,0.00299959015369971,0.00277077154422937,0.00582779893929623,0.00850727318043177,0.0120807705698039,0.0166988129147123,0.0217756186989804,0.0226748077713126
624,"GNB","Guinea-Bissau",0.00316515160986642,0.00310002733726629,0.00309498906975855,0.0035116724528992,0.00433738851666873,0.00451801973694646,0.00494067440009629,0.00446726385686842,0.00772907556188345,0.00864529383829214,0.0100978077005254,0.0123101669439269,0.0147262961176417,0.0135464085083276
328,"GUY","Guyana",0.00033911242818188,0.000295846758570729,0.000300231153279806,0.000321722047249476,0.00036598655977996,0.000411102717325877,0.000436746695012777,0.000519650657317497,0.000494963466005958,0.000535968596378616,0.000567237636821766,0.000758552855350197,0.000825054765505853,0.000874134752321127
332,"HTI","Haiti",0.00234673973620658,0.00204300575887052,0.00203232398290916,0.00229333085639978,0.0023126044956344,0.00232282184655397,0.00264884822589634,0.00316180568456251,0.00339146386773175,0.00371470369682333,0.00394830949284785,0.00738342931450864,0.00766974735277726,0.00789151031023593
336,"VAT","Holy See",0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"HND","Honduras",0.00450587833485056,0.00448639498590739,0.00476804133661436,0.00501774734909348,0.00566396653702647,0.00580886911899488,0.00609110743406868,0.00582997393555155,0.00583887913863522,0.00599348478870347,0.00610135099137302,0.00961200853767042,0.0117077168217485,0.0125492327755742
344,"HKG","Hong Kong",0.000162975745374365,0.000210909788131531,0.000252452625187742,0.000319560285047774,0.00042501517911354,0.000440993193365929,0.000418623973412584,0.000373885533505896,0.000300386667944908,0.000223692199533442,0.000258843830888697,0.000351516313552552,0.000600773335889816,0.00109289617486339
348,"HUN","Hungary",0.0043629844606444,0.0044105038960935,0.00457647177695678,0.00489360148300655,0.00469882181812361,0.00478335639276464,0.00480656588544715,0.00506267063228861,0.00506697239170821,0.00557508020780499,0.00552205852193547,0.0061032962481655,0.00632358634681585,0.00681088565223176
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",0.0015431401195473,0.00156912810464296,0.00167682935061333,0.00187361903470502,0.00189996189234602,0.00184244682459918,0.00195091953262463,0.00205997855181194,0.00203373855577829,0.00234181935593667,0.00267606814900358,0.00312296583135413,0.0036089663537368,0.0038737629895245
360,"IDN","Indonesia",0.00574691846230929,0.0066046160622426,0.0072676215155425,0.00832765685361814,0.00914305813116428,0.00926346656117433,0.00940065699616012,0.0104861457256456,0.0101656525761652,0.0101019277086382,0.0106829789860501,0.0117762475929256,0.0105819015059813,0.0106805705439046
364,"IRN","Iran",0.000190132481638206,0.000168109859447244,0.000118876039156453,0.000123949313378455,0.000114033368308178,0.000117261815540361,0.000128330777479275,0.000160269344740514,0.000125909442055137,0.000112995653126405,9.03965225011242e-05,6.37618328356144e-05,2.92866284633744e-05,2.91713267765107e-05
368,"IRQ","Iraq",0.000512849735027637,0.000421676448800501,0.000433073109578893,0.000433073109578893,0.000547039717362813,0.000638213003589948,0.000615419682033164,0.000615419682033164,0.000444469770357285,0.00029631318023819,0.000170949911675879,0.000136759929340703,4.55866431135677e-05,2.27933215567839e-05
372,"IRL","Ireland",0.00762181593840094,0.00659674682928565,0.00811465587813067,0.00922182542978158,0.00930890884715318,0.00830139879222181,0.00779337264346815,0.00640217352616655,0.0058915372477369,0.00553157663696655,0.00568082859752987,0.00717239906509901,0.00724358441989868,0.00809923238459074
833,"IMN","Isle of Man",0.000731725528261032,0.00089599044276861,0.00116478757559919,0.00113492122750691,0.0017173150153065,0.0022997088031061,0.0020607780183678,0.00204584484432166,0.00228477562905996,0.00223997610692153,0.00167251549316807,0.00176211453744493,0.00158291644889121,0.00150825057866049
376,"ISR","Israel",0.00335377214675294,0.00324536739049426,0.00280497306819337,0.00304210847250923,0.00321826620142959,0.00288627663538738,0.00921440428198787,0.00921440428198787,0.00908567363393069,0.00928215725464955,0.00903147125580135,0.00224939869236763,0.00260171415020834,0.0025678376638775
380,"ITA","Italy",0.00112728524831409,0.0011066940958245,0.00112068579465457,0.00136820816048157,0.00131607676193092,0.00142158231329278,0.00147626350075733,0.00168892446689592,0.00169702379638714,0.00180529340463886,0.00176918925068989,0.00205395139073844,0.00232420758881461,0.00282437332509402
388,"JAM","Jamaica",0.00401030494107381,0.00441388050631333,0.00431597317806668,0.00457593401513538,0.00448166250279179,0.00312030914823221,0.00301279287795605,0.00335897449215443,0.00317614489245776,0.00299357499389702,0.00313563151525225,0.00303356896883067,0.00292890941104976,0.00316445834134078
392,"JPN","Japan",0.00108742331155234,0.00120074499801842,0.0013483665689403,0.00150793461226999,0.00153489907589168,0.0015302201037547,0.001507368607576,0.00150779122441418,0.00137451598580264,0.00127794049154942,0.00124294630800232,0.00138716430403101,0.00140186533261624,0.00160861552723696
832,"JEY","Jersey",0.000502828409805154,0.000125707102451288,0.000125707102451288,0.000377121307353866,0.000377121307353866,0.00125707102451289,0.00163419233186675,0.00251414204902577,0.00226272784412319,0.0021370207416719,0.00125707102451289,0.000879949717159019,0.000125707102451288,0.000125707102451288
400,"JOR","Jordan",0.000350416119141481,0.000350416119141481,0.000350416119141481,0.000350416119141481,8.76040297853701e-05,8.76040297853701e-05,0,0,0,8.76040297853701e-05,8.76040297853701e-05,8.76040297853701e-05,8.76040297853701e-05,8.76040297853701e-05
398,"KAZ","Kazakhstan",0.000919741302446379,0.00085398830105266,0.000931893361443212,0.000991476131330787,0.00103504455990471,0.00103203009565743,0.00111304382230298,0.00107253695898021,0.00098973339418783,0.000714522228612258,0.000576610489299358,0.000408554107513693,0.000277895922795803,0.000196646691130928
404,"KEN","Kenya",0.00498044152488585,0.00507863152192995,0.00542757812511722,0.00576818217965588,0.00581001495957015,0.00640827772884616,0.00620547577284861,0.00571116476083443,0.00537062072463138,0.00522981770931019,0.00480272723316973,0.0049077593204724,0.0051633173934637,0.00530394035377808
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",0.000380104884081332,0.000238305632153794,0.000178211168393272,0.000176138945504979,0.000179099263916827,0.000231792931647728,0.000231792931647728,0.000225280231141662,0.000201597683846875,0.000145943697704125,6.83833553136975e-05,3.90762030363986e-05,3.04912796420383e-05,2.84190567537444e-05
418,"LAO","Laos",0.00326156245835864,0.00416257579183667,0.00496799595881219,0.00490054543722369,0.00575080392277374,0.00678359829541346,0.00687005058058683,0.00702209599365397,0.00832820897891243,0.00935511812658681,0.0105871440599767,0.0132746257795184,0.0153814006647591,0.0163120175145965
428,"LVA","Latvia",0.00825839903601734,0.00904520213581707,0.00943663752060962,0.00988570963111934,0.0101274355870267,0.0105661151105406,0.010895532030234,0.0107913252795465,0.0107050387194086,0.0105518463694761,0.00955685447288518,0.00956859528738312,0.0102889981827017,0.0113664566615078
