"code","iso","country","USD.raw.1990","USD.raw.1991","USD.raw.1992","USD.raw.1993","USD.raw.1994","USD.raw.1995","USD.raw.1996","USD.raw.1997","USD.raw.1998","USD.raw.1999","USD.raw.2000","USD.raw.2001","USD.raw.2002","USD.raw.2003","USD.raw.2004","USD.raw.2005","USD.raw.2006","USD.raw.2007","USD.raw.2008","USD.raw.2009","USD.raw.2010","USD.raw.2011","USD.raw.2012","USD.raw.2013","USD.raw.2014","USD.raw.2015","USD.raw.2016","USD.raw.2017","USD.raw.2018","USD.raw.2019"
68,"BOL","Bolivia",996.487877275763,NA,NA,NA,NA,NA,NA,NA,NA,NA,599.573552643496,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.082202367201,NA,NA,NA,NA,206.973614125076,NA,NA,NA,153.341499417324
70,"BIH","Bosnia and Herzegovina",109.572687151839,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.425227333472,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8037476043297,NA,NA,NA,NA,24.5618738640441,NA,NA,NA,20.6658582599883
72,"BWA","Botswana",2939.67650641974,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263.94018678731,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283.95514300899,NA,NA,NA,NA,930.417732550047,NA,NA,NA,783.324699748299
76,"BRA","Brazil",1179.83390384764,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.091555310531,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.39554622506,NA,NA,NA,NA,123.615012514132,NA,NA,NA,101.699169524773
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",11.8102773102997,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38608886823439,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28796630910621,NA,NA,NA,NA,3.07190953995729,NA,NA,NA,2.52752873742263
100,"BGR","Bulgaria",13.5453366205222,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.86948064602532,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.88577594569885,NA,NA,NA,NA,6.69038784047099,NA,NA,NA,5.71141872677483
854,"BFA","Burkina Faso",7669.02504260174,NA,NA,NA,NA,NA,NA,NA,NA,NA,5305.39786339739,NA,NA,NA,NA,NA,NA,NA,NA,NA,3057.73388705702,NA,NA,NA,NA,2600.33386818426,NA,NA,NA,2420.63591341274
108,"BDI","Burundi",5318.56976493788,NA,NA,NA,NA,NA,NA,NA,NA,NA,5015.44258880775,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672.93758280906,NA,NA,NA,NA,3349.32739010759,NA,NA,NA,2904.39503637316
132,"CPV","Cabo Verde",2787.82724477685,NA,NA,NA,NA,NA,NA,NA,NA,NA,914.169378989455,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.882703902025,NA,NA,NA,NA,263.011702013415,NA,NA,NA,233.982116591866
116,"KHM","Cambodia",2460.34642407323,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.41172150384,NA,NA,NA,NA,NA,NA,NA,NA,NA,509.285858436942,NA,NA,NA,NA,335.498027473429,NA,NA,NA,260.723072241247
120,"CMR","Cameroon",5963.47734396891,NA,NA,NA,NA,NA,NA,NA,NA,NA,5308.49142696159,NA,NA,NA,NA,NA,NA,NA,NA,NA,3856.25656255199,NA,NA,NA,NA,2818.9520251336,NA,NA,NA,2301.9378012314
124,"CAN","Canada",9.28596140653419,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5015993223559,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.28363774973287,NA,NA,NA,NA,6.1667873282936,NA,NA,NA,5.7747485530943
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",8662.57108798229,NA,NA,NA,NA,NA,NA,NA,NA,NA,7429.45768944657,NA,NA,NA,NA,NA,NA,NA,NA,NA,6405.10632685682,NA,NA,NA,NA,6550.20882459815,NA,NA,NA,6099.32263615928
148,"TCD","Chad",8458.92268637475,NA,NA,NA,NA,NA,NA,NA,NA,NA,8054.37089849186,NA,NA,NA,NA,NA,NA,NA,NA,NA,7679.1164014529,NA,NA,NA,NA,6613.16153636448,NA,NA,NA,5794.04821460489
152,"CHL","Chile",91.2755405055794,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0412149596205,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1367299709777,NA,NA,NA,NA,19.1474888908458,NA,NA,NA,17.1776917238605
156,"CHN","China",461.246592964401,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.208085305991,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.7116583647295,NA,NA,NA,NA,39.1743751729154,NA,NA,NA,35.2234577735135
170,"COL","Colombia",372.407879440648,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.219579881781,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.8695560864543,NA,NA,NA,NA,32.2415242623543,NA,NA,NA,26.561310230769
174,"COM","Comoros",4110.27596038531,NA,NA,NA,NA,NA,NA,NA,NA,NA,4248.78793763448,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.68932716001,NA,NA,NA,NA,1705.31910430059,NA,NA,NA,1356.83208269108
184,"COK","Cook Islands",74.0105277672089,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7282732604405,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8731683357041,NA,NA,NA,NA,24.2628560584049,NA,NA,NA,22.0447156145462
188,"CRI","Costa Rica",112.106607492699,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8723929601611,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3574672672707,NA,NA,NA,NA,7.84768489201911,NA,NA,NA,6.43307085662996
384,"CIV","Cote d'Ivoire",3241.38795773757,NA,NA,NA,NA,NA,NA,NA,NA,NA,2879.86802029362,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695.70178904858,NA,NA,NA,NA,1490.74545932601,NA,NA,NA,1090.43417338947
191,"HRV","Croatia",25.1564153821808,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1425260256875,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57866247253488,NA,NA,NA,NA,8.35034868229787,NA,NA,NA,7.41440094933073
192,"CUB","Cuba",135.385796443889,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.095725882931,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6382664698895,NA,NA,NA,NA,63.3369393728035,NA,NA,NA,56.2660371389267
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",13.5457080977098,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74461622671026,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35879306760919,NA,NA,NA,NA,2.17684093637155,NA,NA,NA,1.96988393823229
203,"CZE","Czech Republic",9.1943045844854,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39536912941775,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03514088018293,NA,NA,NA,NA,3.17817367832813,NA,NA,NA,2.69430746755003
180,"COD","Dem. Rep. Congo",3023.76173839225,NA,NA,NA,NA,NA,NA,NA,NA,NA,4486.72515652973,NA,NA,NA,NA,NA,NA,NA,NA,NA,3262.84050209468,NA,NA,NA,NA,2203.03733736165,NA,NA,NA,1480.7997367309
208,"DNK","Denmark",3.9144494521693,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35629728987886,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11368224897161,NA,NA,NA,NA,1.82303887036953,NA,NA,NA,1.61453207099594
262,"DJI","Djibouti",4393.76719104045,NA,NA,NA,NA,NA,NA,NA,NA,NA,3094.3568320308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556.28523805711,NA,NA,NA,NA,1188.18152671199,NA,NA,NA,1017.53311526553
212,"DMA","Dominica",189.9951196543,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.934190608022,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.9327025440711,NA,NA,NA,NA,62.8510485339546,NA,NA,NA,63.1571758784518
214,"DOM","Dominican Republic",1375.24084381889,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.185000505278,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.480593499142,NA,NA,NA,NA,161.03390469917,NA,NA,NA,128.647848219886
218,"ECU","Ecuador",824.358408484601,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.308932952563,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.193606560857,NA,NA,NA,NA,64.2835635755222,NA,NA,NA,54.1160647858575
818,"EGY","Egypt",2394.84299502431,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.569218924712,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.049752120722,NA,NA,NA,NA,398.838681241179,NA,NA,NA,242.395213787006
222,"SLV","El Salvador",1596.38005315391,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.51204202217,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.89670653294,NA,NA,NA,NA,166.570860855995,NA,NA,NA,146.271985882202
226,"GNQ","Equatorial Guinea",9010.12956803971,NA,NA,NA,NA,NA,NA,NA,NA,NA,3064.68700992081,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.385726556182,NA,NA,NA,NA,271.233887125834,NA,NA,NA,209.068919344996
232,"ERI","Eritrea",9656.53169370188,NA,NA,NA,NA,NA,NA,NA,NA,NA,4954.78057148953,NA,NA,NA,NA,NA,NA,NA,NA,NA,3812.97300223075,NA,NA,NA,NA,3204.88030856702,NA,NA,NA,2694.71850507364
233,"EST","Estonia",55.3551794150811,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8930814204145,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1880451810629,NA,NA,NA,NA,24.9608904413313,NA,NA,NA,23.5748864037829
748,"SWZ","Eswatini",2669.54080332323,NA,NA,NA,NA,NA,NA,NA,NA,NA,2855.0078723251,NA,NA,NA,NA,NA,NA,NA,NA,NA,2471.12753150815,NA,NA,NA,NA,1824.64709055221,NA,NA,NA,1558.20374931672
231,"ETH","Ethiopia",7842.48980458413,NA,NA,NA,NA,NA,NA,NA,NA,NA,5655.61465106258,NA,NA,NA,NA,NA,NA,NA,NA,NA,2804.97459222042,NA,NA,NA,NA,2311.92636896274,NA,NA,NA,1922.48933096369
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",570.182866337265,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.347896492624,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.279384519136,NA,NA,NA,NA,246.432583319376,NA,NA,NA,205.78550202701
246,"FIN","Finland",5.05893448446955,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69613093645681,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71170413283581,NA,NA,NA,NA,1.35942348734776,NA,NA,NA,1.22614131658659
250,"FRA","France",6.32535784003405,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91340554746041,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39667985077212,NA,NA,NA,NA,1.78473170009964,NA,NA,NA,1.59158516546065
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",2160.13141808649,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.09636977347,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.808454071894,NA,NA,NA,NA,622.601023260306,NA,NA,NA,468.847744969146
270,"GMB","Gambia",2480.65169565478,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.44601105747,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.22609314673,NA,NA,NA,NA,1012.99637686058,NA,NA,NA,942.060557356985
268,"GEO","Georgia",201.889874476427,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.97924165122,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.714959544293,NA,NA,NA,NA,84.4497027429698,NA,NA,NA,79.0516951091116
276,"DEU","Germany",2.83915469776481,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78207794717938,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6472350041162,NA,NA,NA,NA,1.48595548313483,NA,NA,NA,1.29305653017932
288,"GHA","Ghana",5712.86234738477,NA,NA,NA,NA,NA,NA,NA,NA,NA,2323.57080718612,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.12359731837,NA,NA,NA,NA,1037.96543691034,NA,NA,NA,807.135114739069
300,"GRC","Greece",10.3601965909752,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01173962290924,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58690965717923,NA,NA,NA,NA,2.46269825587627,NA,NA,NA,2.30615717512574
304,"GRL","Greenland",38.1901171532228,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3904863404234,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.636689990742,NA,NA,NA,NA,16.5126956751803,NA,NA,NA,15.4747057222384
308,"GRD","Grenada",213.33659634546,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.866605277154,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4390072685087,NA,NA,NA,NA,80.8654078181738,NA,NA,NA,76.7537855823193
320,"GTM","Guatemala",4196.62849649,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498.93800224058,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.043586318552,NA,NA,NA,NA,528.874553464654,NA,NA,NA,414.4286654428
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",5577.02454873558,NA,NA,NA,NA,NA,NA,NA,NA,NA,4146.93595817544,NA,NA,NA,NA,NA,NA,NA,NA,NA,2574.06365082539,NA,NA,NA,NA,2170.41538820691,NA,NA,NA,1758.1050181832
624,"GNB","Guinea-Bissau",7074.42552464348,NA,NA,NA,NA,NA,NA,NA,NA,NA,5431.32641229248,NA,NA,NA,NA,NA,NA,NA,NA,NA,4257.79384782001,NA,NA,NA,NA,3306.83462504888,NA,NA,NA,2555.00107711321
328,"GUY","Guyana",1059.55151025638,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.034233902817,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.935619094327,NA,NA,NA,NA,235.422587307924,NA,NA,NA,195.375255762158
332,"HTI","Haiti",5178.60400034012,NA,NA,NA,NA,NA,NA,NA,NA,NA,3074.12830895792,NA,NA,NA,NA,NA,NA,NA,NA,NA,2289.84774298807,NA,NA,NA,NA,1669.58030579122,NA,NA,NA,1420.42319727394
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",2205.76368791452,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.68786219352,NA,NA,NA,NA,NA,NA,NA,NA,NA,534.905205861598,NA,NA,NA,NA,402.48265588738,NA,NA,NA,321.009860248006
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",76.9284689103985,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0379410386431,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6224049632886,NA,NA,NA,NA,31.5281631766244,NA,NA,NA,26.423861577681
352,"ISL","Iceland",4.90961968124077,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81077661797627,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7974078186153,NA,NA,NA,NA,1.51754665370734,NA,NA,NA,1.33210025692798
356,"IND","India",4759.72352888244,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283.56397383851,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869.36224537877,NA,NA,NA,NA,1211.89167730813,NA,NA,NA,815.660601195262
360,"IDN","Indonesia",2633.39816953269,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243.88493066704,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.310738732247,NA,NA,NA,NA,408.770753919179,NA,NA,NA,301.954421211817
364,"IRN","Iran",319.439621673305,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.378079392604,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5285609472204,NA,NA,NA,NA,44.0810241777912,NA,NA,NA,35.6171553216967
368,"IRQ","Iraq",409.097654994204,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.447252568272,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.203773776245,NA,NA,NA,NA,81.2767253650659,NA,NA,NA,54.8364761259539
372,"IRL","Ireland",10.1393128622918,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22083552822051,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78116778355966,NA,NA,NA,NA,3.31104744777836,NA,NA,NA,2.69956632327477
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",6.24070625910868,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.60627047408284,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0480207127909,NA,NA,NA,NA,3.7459487876102,NA,NA,NA,3.15790066996032
380,"ITA","Italy",4.06467788581135,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44182230673171,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08644925143492,NA,NA,NA,NA,1.952572710511,NA,NA,NA,1.72408243449156
388,"JAM","Jamaica",398.602545413689,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.229939745555,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2999238752103,NA,NA,NA,NA,72.5753055665435,NA,NA,NA,69.9122552441044
392,"JPN","Japan",2.70453642246305,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56448162605236,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12105798396621,NA,NA,NA,NA,0.976559385291407,NA,NA,NA,0.852468178927929
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",83.4160746912492,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9139573266019,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6761733092382,NA,NA,NA,NA,17.8407811088445,NA,NA,NA,11.4797677615064
398,"KAZ","Kazakhstan",527.73066742234,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.784269456007,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3996119847035,NA,NA,NA,NA,66.4710795705595,NA,NA,NA,61.4522846531669
404,"KEN","Kenya",2837.74943128397,NA,NA,NA,NA,NA,NA,NA,NA,NA,3011.50043732685,NA,NA,NA,NA,NA,NA,NA,NA,NA,2531.43603735068,NA,NA,NA,NA,1904.15192934132,NA,NA,NA,1498.35866068753
296,"KIR","Kiribati",3537.56515383141,NA,NA,NA,NA,NA,NA,NA,NA,NA,2213.55748683749,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574.77377778163,NA,NA,NA,NA,1383.35986989606,NA,NA,NA,1111.90601341379
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",24.5720571350194,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.534630793621,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18593802195852,NA,NA,NA,NA,6.93931739901063,NA,NA,NA,6.23217932139754
417,"KGZ","Kyrgyzstan",575.983978898635,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.45884144222,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.907519926051,NA,NA,NA,NA,170.447911058956,NA,NA,NA,148.062945308748
418,"LAO","Laos",4228.36203952428,NA,NA,NA,NA,NA,NA,NA,NA,NA,2389.89098296939,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.75590294231,NA,NA,NA,NA,732.150242403546,NA,NA,NA,512.953195291263
